temperature,humidity,moisture,soil_type,crop_type,nitrogen,potassium,phosphorous,fertilizer_name
21.81,55.61,64.1,red,sugarcane,9,2,11,urea
37.5,70.28,65.23,black,wheat,30,4,0,urea
25.64,52.31,36.33,loamy,maize,37,0,0,urea
32.72,65.66,45.12,clayey,oil seeds,11,12,32,dap
27.83,51.16,44.2,clayey,tobacco,18,0,16,17-17-17
29.8,49.21,70,loamy,wheat,36,1,0,17-17-17
27.94,55.06,48.07,clayey,millets,11,0,7,10-26-26
33.38,69.64,47.26,black,millets,11,0,11,20-20
33.15,56.8,52.58,black,maize,6,1,13,dap
20.27,48.38,26.05,black,cotton,25,0,18,urea
25.8,68.86,28.28,clayey,paddy,16,0,36,20-20
24.18,49.22,58.28,sandy,barley,12,8,28,urea
27.34,64.09,45.24,sandy,paddy,4,10,25,28-28
33.33,61.68,36.85,loamy,paddy,22,0,26,14-35-14
37.84,71.33,37.32,black,oil seeds,12,0,36,dap
29.4,59.77,36.99,sandy,ground nuts,7,12,17,urea
26.96,53.75,21.67,sandy,ground nuts,17,21,18,urea
29.02,54.06,21.84,clayey,millets,42,0,0,dap
25.28,48.89,31.22,red,paddy,34,0,1,10-26-26
26.16,67.1,44.73,sandy,tobacco,26,3,21,17-17-17
32.81,49.4,37.62,loamy,barley,12,3,32,dap
25.24,59.52,65.55,black,sugarcane,7,0,4,28-28
36.1,74.43,33.26,clayey,millets,7,2,44,28-28
30.99,68.56,42.89,black,barley,19,2,20,20-20
34.66,61.82,45.18,sandy,tobacco,7,0,46,17-17-17
31.8,59.13,20,clayey,paddy,11,0,39,14-35-14
28.69,65.85,51.02,sandy,barley,11,6,19,20-20
21.55,59.81,42.69,clayey,wheat,9,12,15,17-17-17
29.05,44.58,47.92,red,paddy,26,0,23,dap
25.08,46.33,34.66,red,sugarcane,45,2,0,10-26-26
39.1,61.36,46.18,sandy,cotton,9,0,44,dap
31.15,63.79,67.79,loamy,ground nuts,12,13,15,28-28
26.49,52.95,43.97,black,millets,20,3,25,urea
33.41,65.63,33.09,loamy,pulses,8,0,30,20-20
36.63,63.13,35.97,red,ground nuts,37,0,0,17-17-17
36.12,70.69,43.66,clayey,tobacco,7,0,38,10-26-26
40,67.3,47.09,clayey,paddy,4,6,25,20-20
27.05,46.43,54.7,loamy,ground nuts,7,8,11,20-20
33.43,57.05,40.58,black,millets,20,0,21,20-20
38.27,63.64,34.87,black,barley,37,3,0,urea
24.67,58.06,36.05,black,pulses,35,2,0,17-17-17
23.88,50.11,28.85,clayey,wheat,16,10,7,17-17-17
25.87,52.61,51.85,loamy,maize,17,4,16,10-26-26
30.82,64.35,50.99,clayey,barley,4,7,33,17-17-17
26.97,52.44,68.26,clayey,millets,11,12,12,urea
27.44,57.21,44.21,clayey,cotton,18,0,14,14-35-14
28.67,57.85,35.03,red,sugarcane,25,0,15,urea
32.67,62.29,40.3,clayey,ground nuts,7,3,4,10-26-26
27.76,53.93,55.61,black,cotton,20,0,20,dap
31.99,70,65.07,black,wheat,39,0,0,10-26-26
26.59,61.53,38.46,red,tobacco,10,0,14,dap
36.79,65,25.87,clayey,wheat,41,0,1,28-28
30.99,49.27,20,black,barley,13,11,27,14-35-14
32.87,73.43,28.8,clayey,sugarcane,43,0,1,dap
27.71,43.77,39.93,sandy,paddy,37,3,3,14-35-14
30.04,71.83,37.85,loamy,cotton,26,0,27,17-17-17
25.45,43.45,27,black,tobacco,32,0,4,10-26-26
38.42,58.28,58.78,loamy,ground nuts,10,18,15,urea
24.38,43.06,57.85,red,cotton,26,4,17,urea
29.03,55.07,21.85,black,wheat,11,0,37,10-26-26
25.8,52.64,23.15,clayey,cotton,10,2,41,14-35-14
29.63,52.15,29.15,red,sugarcane,10,0,14,28-28
29.02,56.54,25.46,red,pulses,15,18,20,10-26-26
30.19,50.07,55.28,black,millets,8,8,31,28-28
31.02,57.58,20,black,barley,10,3,27,urea
27.75,53.08,32.46,clayey,oil seeds,20,0,21,28-28
30.13,67.09,45.6,sandy,pulses,6,0,13,28-28
38.71,69.52,49.63,black,tobacco,42,3,0,urea
31.68,50.27,50.06,sandy,ground nuts,5,8,28,14-35-14
34.14,78.24,27.47,clayey,pulses,10,0,41,10-26-26
29.59,52.76,46.61,loamy,tobacco,35,3,1,17-17-17
23.14,53.52,59.52,red,barley,38,0,1,dap
26.88,63.51,45.65,loamy,ground nuts,38,4,0,28-28
31.84,68.04,40.76,loamy,cotton,8,15,17,urea
29.83,49.84,47.91,red,sugarcane,9,0,36,14-35-14
31.49,60.18,54.84,black,cotton,9,0,36,dap
25.78,46.81,28.23,red,cotton,8,5,25,17-17-17
20.09,57.36,36.23,clayey,sugarcane,10,17,18,14-35-14
25.48,53.37,67.14,clayey,tobacco,15,0,33,10-26-26
22.11,50.94,33.26,sandy,millets,12,14,13,14-35-14
30.8,50.26,34.44,sandy,paddy,8,11,11,20-20
33.95,66.85,45.81,loamy,oil seeds,0,13,32,urea
35.04,68.15,32.62,black,barley,3,4,32,17-17-17
26.46,54.2,60.37,loamy,maize,11,0,11,dap
29.54,70.83,36.15,black,tobacco,35,0,4,14-35-14
29.84,56.17,52.61,clayey,sugarcane,24,4,25,dap
29.53,57.3,28.3,red,maize,4,14,31,urea
22.59,58.51,42.18,red,millets,10,22,13,10-26-26
23.48,58.68,33.71,black,sugarcane,32,0,0,dap
21.23,56.98,70,red,cotton,31,0,3,14-35-14
22.9,52.41,37.35,red,maize,8,4,16,urea
38.33,73.15,39.17,clayey,oil seeds,21,4,22,10-26-26
36.38,71.89,48.76,red,ground nuts,10,2,10,14-35-14
32.37,71.46,24.3,clayey,barley,12,10,28,20-20
27.4,59.99,27.39,black,paddy,19,0,35,14-35-14
33.21,56.71,52.11,sandy,millets,16,1,6,urea
23.73,47.43,43.98,black,tobacco,38,2,0,10-26-26
25.27,46.34,30.37,clayey,wheat,42,0,0,urea
29.25,55.35,49.89,black,barley,38,2,0,28-28
29.28,54.61,62.26,red,barley,14,0,13,20-20
31.57,56.03,49.4,sandy,millets,12,7,33,urea
23.31,47.22,25.84,sandy,sugarcane,11,10,9,urea
23.77,59.04,33.31,sandy,tobacco,15,4,39,dap
40,67.48,41.87,sandy,pulses,10,4,15,14-35-14
35.78,56.41,50.19,red,oil seeds,8,14,10,28-28
23.83,60.51,31.59,black,cotton,8,19,22,20-20
22.79,55.32,40.35,black,maize,24,0,22,10-26-26
26.91,47.11,41.41,loamy,cotton,9,8,8,14-35-14
30.24,53.59,54.41,black,paddy,11,12,29,urea
35.62,59.35,43.06,black,paddy,10,0,32,dap
28.35,52.08,20.51,black,paddy,45,0,4,urea
30.66,48.43,53.73,loamy,millets,12,12,31,28-28
28.5,60.14,60.87,sandy,tobacco,10,5,28,10-26-26
37.5,65.89,45.19,loamy,paddy,7,4,28,28-28
37.32,62.83,35.2,red,paddy,13,0,38,dap
23.99,57.62,43.9,black,pulses,2,19,21,20-20
31.38,58.81,20.99,clayey,maize,3,4,33,14-35-14
26.97,61.39,69.28,clayey,tobacco,36,0,2,14-35-14
24.87,53.77,41.62,sandy,barley,45,0,0,10-26-26
27.57,52.6,61.71,black,pulses,7,8,31,28-28
34.1,65.21,40.7,red,pulses,18,3,27,urea
35.45,66.58,36.72,red,barley,42,0,2,20-20
31.24,51.41,41.09,black,cotton,26,0,14,17-17-17
28.27,64.54,36.26,sandy,paddy,26,1,20,urea
27.03,62.23,28.65,clayey,maize,44,3,0,28-28
32.46,68.48,31.3,sandy,sugarcane,8,4,43,14-35-14
26.35,63.69,58.47,loamy,tobacco,14,0,36,17-17-17
32.76,50.34,37.94,loamy,sugarcane,16,1,31,urea
21.71,44.2,43.22,black,sugarcane,21,0,23,urea
30.04,62.08,62.67,black,ground nuts,12,17,11,17-17-17
28.1,69.82,63,sandy,maize,6,7,28,10-26-26
33.02,78.74,48.74,black,ground nuts,3,4,29,20-20
21.89,49.75,40.89,loamy,paddy,15,0,45,20-20
25.29,40.62,42.74,sandy,sugarcane,5,21,18,urea
36.93,61.19,29.29,red,paddy,21,0,19,28-28
30.92,64.22,55.34,clayey,maize,22,0,21,20-20
32.53,71.92,37.71,black,tobacco,18,0,27,28-28
28.68,61.24,31.87,loamy,tobacco,23,0,21,28-28
36.1,66.96,25.72,sandy,barley,13,3,35,28-28
21.7,40.45,64.17,sandy,maize,35,0,0,urea
30.5,62.99,36.07,red,ground nuts,12,6,33,10-26-26
30.43,59.8,49.02,black,ground nuts,21,2,19,urea
32.33,67.75,59.96,loamy,millets,7,7,35,14-35-14
29.44,57.46,38.52,red,barley,40,0,0,urea
29.3,51.86,65.79,sandy,sugarcane,13,0,13,14-35-14
38.47,62.47,48.62,black,ground nuts,16,11,13,20-20
29.46,59.85,38.35,black,paddy,11,0,16,10-26-26
37.38,74.63,60.35,clayey,ground nuts,5,11,25,dap
26.59,49.71,34.99,loamy,paddy,26,3,19,10-26-26
25.41,49.09,44.03,sandy,barley,18,1,16,14-35-14
33.39,71.13,49.02,clayey,millets,7,0,38,20-20
28.36,50.91,33.57,clayey,paddy,8,8,31,urea
37.54,71.73,49.13,red,ground nuts,35,2,0,urea
31.38,68.77,66.23,loamy,wheat,8,7,29,dap
28.27,66.94,52.35,clayey,oil seeds,10,8,29,10-26-26
29.52,60.02,61.06,clayey,sugarcane,10,2,12,28-28
29.49,43.74,32.44,loamy,sugarcane,22,0,20,dap
37.19,61.38,49.57,clayey,maize,7,12,28,17-17-17
32.37,54.35,50.09,red,maize,33,0,0,10-26-26
28.71,45.53,37.59,clayey,barley,26,0,22,20-20
26.9,56.65,22.83,sandy,sugarcane,15,0,37,10-26-26
33.04,52.52,30.56,loamy,pulses,9,0,12,dap
32.48,52.45,43.5,loamy,barley,16,1,45,20-20
38.58,57.38,60.1,loamy,barley,8,10,9,14-35-14
30.12,59.49,45.57,sandy,ground nuts,9,0,33,14-35-14
27.4,53.38,24.91,sandy,barley,10,3,12,20-20
21.17,57.9,50.89,black,cotton,19,0,23,17-17-17
24.69,63.39,20.45,loamy,oil seeds,12,14,30,28-28
25.36,62.86,41.08,clayey,wheat,37,0,0,10-26-26
28.21,50.33,47.6,black,cotton,22,3,26,dap
34.64,71.11,52.82,black,tobacco,2,18,16,14-35-14
40,66.64,40.47,black,paddy,16,0,42,10-26-26
32.28,51.88,30.19,loamy,barley,16,3,41,urea
28.38,63.35,70,sandy,maize,13,14,17,urea
30.7,55.96,30,black,millets,34,0,0,20-20
32.35,78.2,31.24,black,sugarcane,9,1,43,dap
37.76,62.35,32.1,loamy,cotton,36,2,2,urea
34.96,60.68,50.5,black,pulses,7,0,9,14-35-14
27.58,45.82,20.23,black,cotton,13,0,9,20-20
36.11,66.33,59.78,sandy,sugarcane,3,8,27,dap
27.16,55.97,40.95,clayey,maize,22,0,16,17-17-17
32.5,63.91,50.78,loamy,barley,7,0,46,20-20
30.48,50.15,24.47,black,sugarcane,14,0,38,17-17-17
32.65,65.68,43.35,sandy,tobacco,5,0,11,28-28
23.99,45.86,44.6,red,cotton,13,9,30,17-17-17
28.8,52.94,23.76,loamy,oil seeds,36,0,0,20-20
25.01,46.13,30.97,sandy,sugarcane,35,0,0,10-26-26
29.47,48.68,39.05,red,paddy,11,2,39,20-20
22.78,54.73,52.62,clayey,tobacco,18,2,14,urea
27.13,59.68,68.56,clayey,pulses,34,3,2,17-17-17
29.27,71.38,65.51,sandy,sugarcane,28,0,23,17-17-17
26.23,46.01,35.38,sandy,wheat,13,0,36,14-35-14
27.54,57.8,49.7,red,wheat,27,0,24,14-35-14
30.96,61.45,35.37,clayey,cotton,4,23,16,urea
30.12,58.37,64.67,sandy,pulses,5,7,29,10-26-26
38.3,69.75,41.31,clayey,tobacco,11,1,38,10-26-26
33.32,78.29,41.09,sandy,sugarcane,8,6,24,28-28
30.27,58.64,44.46,sandy,paddy,43,0,1,28-28
33.39,62.88,58.59,red,oil seeds,14,4,28,10-26-26
24.28,64.47,50.66,black,pulses,13,0,36,20-20
35.01,65.35,36.5,clayey,sugarcane,42,1,0,10-26-26
21.18,47.08,48.85,sandy,paddy,20,0,22,10-26-26
29.17,44.69,36.86,red,tobacco,15,0,7,urea
25.94,50.12,26.04,loamy,sugarcane,36,0,0,10-26-26
34.91,62.53,49.22,clayey,wheat,20,1,31,dap
25.25,48,35.09,black,tobacco,19,0,25,14-35-14
30.14,59.84,37.42,clayey,sugarcane,39,0,0,20-20
35.58,69.81,22.72,loamy,ground nuts,6,7,27,urea
33.29,67.12,25,black,paddy,42,0,0,20-20
28.3,52.68,34.22,red,ground nuts,8,5,24,dap
26.46,63.95,63.21,sandy,maize,10,3,31,dap
40,68.33,30.9,red,wheat,14,1,42,14-35-14
29.23,54.78,49.49,clayey,cotton,22,0,15,10-26-26
21.48,40.33,24.3,black,maize,13,12,7,dap
38.55,72.39,57.25,sandy,paddy,30,0,0,dap
30.88,57.35,42.86,clayey,maize,27,0,23,dap
30.49,59.07,27.14,loamy,barley,16,0,11,14-35-14
38.27,75.46,26.71,red,cotton,5,8,35,10-26-26
27.49,55.27,67.27,loamy,barley,5,6,30,28-28
32.66,65.59,24.12,clayey,maize,33,0,0,14-35-14
30.36,52.15,32.78,black,cotton,42,0,0,28-28
32.86,56.84,32.25,clayey,sugarcane,41,2,1,10-26-26
29.32,58.03,38.43,loamy,tobacco,8,4,9,17-17-17
34.51,77,52.89,black,paddy,12,7,25,28-28
35.64,77.44,40.68,sandy,paddy,12,2,42,20-20
28.93,59.75,28.26,sandy,paddy,8,1,10,urea
24.21,66.11,50.17,black,ground nuts,8,1,38,10-26-26
26.55,58.11,35.01,red,barley,27,0,18,10-26-26
30.89,47.99,44.37,black,wheat,23,3,20,14-35-14
23.95,49.46,54.47,loamy,millets,26,2,16,17-17-17
35.62,59.9,40.62,black,cotton,11,4,43,20-20
33.16,59.69,35.13,clayey,paddy,16,0,24,28-28
29.53,61.71,30.58,loamy,cotton,23,2,18,28-28
25.22,47.33,25.94,sandy,cotton,9,2,45,urea
27.47,54.96,42.17,loamy,wheat,25,4,26,20-20
39.55,69.54,58.19,loamy,wheat,8,14,22,17-17-17
25.43,54.6,33.36,clayey,paddy,12,0,13,20-20
23.19,55.23,47.98,clayey,millets,41,0,0,28-28
31.18,62.75,47.87,black,wheat,24,0,19,10-26-26
30.2,50.46,46.49,clayey,pulses,14,0,36,20-20
21.31,45.08,52.48,red,paddy,22,0,16,20-20
32.65,51.77,59.46,black,millets,13,0,30,17-17-17
33.18,58.37,27.03,clayey,cotton,20,3,20,14-35-14
29.51,60.72,49.86,sandy,maize,6,2,11,urea
36.65,65.21,44.67,loamy,barley,12,0,14,28-28
24.53,62.02,27.22,loamy,paddy,5,6,27,20-20
28.61,67.47,32.42,clayey,cotton,3,4,27,17-17-17
36.23,68.79,36.18,clayey,sugarcane,8,0,34,17-17-17
29.19,54.34,53.34,sandy,oil seeds,14,13,14,10-26-26
34.02,52.63,32.14,loamy,barley,42,1,1,dap
36.98,56.82,31.16,black,ground nuts,21,2,19,urea
30.71,51.25,37.24,black,millets,19,4,18,dap
25.81,54.02,45.2,black,ground nuts,9,0,6,urea
30.95,63.54,47.11,sandy,pulses,31,4,0,28-28
29.95,54.6,57.41,loamy,maize,43,0,0,28-28
30.03,55.83,47.14,red,sugarcane,36,0,0,17-17-17
27.43,45.22,27.13,sandy,pulses,13,6,14,10-26-26
30.12,53.39,40.75,red,sugarcane,35,4,0,10-26-26
26.72,58.18,37.93,loamy,barley,42,0,0,28-28
25.76,51.35,43.13,sandy,oil seeds,23,4,22,17-17-17
23.48,50.19,29.91,clayey,pulses,14,12,11,20-20
27.07,58.87,54.62,loamy,ground nuts,10,0,45,10-26-26
27.05,44.28,45.68,clayey,ground nuts,25,0,23,20-20
30.9,45.86,40.74,sandy,cotton,13,0,36,14-35-14
24.52,49.32,48.19,black,pulses,23,4,15,14-35-14
26.25,63.56,28.04,loamy,ground nuts,11,0,15,urea
31.16,56.43,43.16,loamy,barley,25,4,25,dap
32.63,62.91,55.52,clayey,maize,13,10,31,urea
30.64,57.11,28.44,black,cotton,34,0,2,14-35-14
39.82,76.99,27.78,red,wheat,12,4,38,28-28
32.97,61.72,42.69,sandy,ground nuts,38,1,4,17-17-17
33.32,56.56,52.81,red,cotton,7,7,32,17-17-17
26.42,62.53,32.01,sandy,wheat,14,0,42,28-28
29.65,58.55,49.47,loamy,oil seeds,25,0,22,dap
24.08,62.89,34.44,black,cotton,14,12,19,20-20
26.5,61.3,48.77,loamy,sugarcane,16,18,13,20-20
29.8,60.5,33.18,red,ground nuts,8,15,14,17-17-17
26.76,56.88,39.03,sandy,wheat,14,0,16,urea
25.63,57.48,54.3,red,wheat,11,5,36,28-28
37.23,59,42.16,clayey,oil seeds,42,0,0,urea
28.29,57,48.81,sandy,oil seeds,13,0,8,urea
26.29,43.92,34.22,loamy,cotton,22,2,23,17-17-17
25.42,48.77,35.86,red,barley,31,0,4,10-26-26
31.04,66.34,43.48,red,pulses,22,0,27,14-35-14
34.2,73.24,20,clayey,maize,11,9,30,14-35-14
32.9,66.64,37.72,black,paddy,10,15,12,17-17-17
38.13,68.23,38.15,black,oil seeds,20,0,17,17-17-17
23.61,51.8,35.39,loamy,millets,11,0,45,17-17-17
25.03,48.11,40.57,red,barley,27,3,24,dap
36.62,58.47,20.56,clayey,sugarcane,38,0,0,dap
33.99,61.71,25.59,loamy,millets,7,0,42,14-35-14
38.27,63.88,33.14,red,cotton,24,0,17,dap
29.18,45.72,43.85,black,cotton,16,0,12,20-20
26.71,56.27,30.9,clayey,ground nuts,11,3,8,10-26-26
31.01,65.29,49.37,black,tobacco,11,17,10,14-35-14
29.75,62.25,68.76,clayey,tobacco,13,8,19,urea
31.73,69.1,20,black,oil seeds,8,15,13,urea
28.28,43.5,35.37,loamy,maize,13,0,8,28-28
37.13,53.26,35.49,black,cotton,15,0,40,17-17-17
24.17,51.74,42.57,red,millets,45,1,3,14-35-14
30.86,67.34,54.97,sandy,maize,8,7,32,14-35-14
32.79,56.76,45.12,black,millets,41,1,0,dap
34.72,65.09,62.52,clayey,millets,8,4,25,28-28
28.06,66.55,38.84,red,tobacco,5,11,24,20-20
29.7,49.26,41.74,clayey,barley,9,8,16,28-28
30.13,69.07,35.42,clayey,sugarcane,20,1,16,28-28
38.32,71.66,50.39,black,sugarcane,37,0,0,17-17-17
24.21,45.53,53.62,clayey,sugarcane,26,0,14,17-17-17
20.18,41.05,47.98,red,sugarcane,25,0,21,17-17-17
29,49.39,43.1,black,maize,25,4,23,20-20
27.9,50.42,39.03,sandy,barley,6,4,15,dap
35.18,65.15,45.91,loamy,sugarcane,41,0,0,dap
26.22,64.73,37.01,red,wheat,4,0,16,dap
29.03,55.12,58.72,black,wheat,10,0,4,14-35-14
30.81,62.99,28.49,sandy,ground nuts,10,1,11,urea
37.83,76.34,37.18,sandy,oil seeds,17,4,9,28-28
36.31,55.62,57.54,red,paddy,11,7,33,28-28
33.54,59.23,58.43,black,sugarcane,5,9,31,dap
33.31,65.26,39.74,black,pulses,6,4,39,17-17-17
31.29,60.71,20,black,maize,8,5,25,20-20
36.3,70.42,33.17,clayey,wheat,10,0,37,17-17-17
33.76,65.35,25.86,clayey,millets,16,0,35,urea
34.48,65.7,36.95,loamy,maize,8,15,14,17-17-17
34.67,58.7,28.33,sandy,barley,11,0,18,urea
24.79,58.23,28.99,red,wheat,39,0,0,10-26-26
36.68,73.77,45.6,sandy,oil seeds,37,3,0,28-28
31.02,64.62,47.95,red,ground nuts,7,14,20,14-35-14
29.67,72.9,65.59,red,sugarcane,19,0,20,urea
31.57,72.17,42.63,black,millets,17,2,6,dap
25.49,51.92,39.46,clayey,barley,41,0,0,20-20
34.19,63.19,35.94,black,tobacco,35,0,2,14-35-14
33.91,55.65,61.22,clayey,tobacco,5,7,30,17-17-17
30.54,55.89,36.73,red,paddy,25,4,22,dap
32.73,70.57,49.45,sandy,paddy,2,13,25,dap
28.14,67.92,37.97,sandy,millets,17,0,21,28-28
30.04,49.89,37.17,red,millets,33,0,4,10-26-26
31.07,64.86,38.05,loamy,wheat,17,0,26,20-20
26.74,47.39,22.87,sandy,millets,12,0,17,urea
35.64,58.1,59.75,loamy,cotton,11,7,26,28-28
25.01,65.74,69.58,sandy,cotton,14,0,33,10-26-26
28.87,60.59,53.34,clayey,barley,10,3,13,28-28
38.8,64.99,64.53,loamy,maize,17,3,41,28-28
33.25,71.64,34.87,clayey,wheat,23,2,19,urea
29.93,59.1,20.39,sandy,wheat,9,18,20,17-17-17
33.48,64.7,53.11,loamy,oil seeds,5,19,24,dap
30.43,60.58,58.52,black,barley,4,0,10,dap
25.45,56.04,38.95,clayey,millets,26,0,18,dap
27.23,57.63,49.84,red,oil seeds,10,13,12,20-20
32.92,70.05,54.36,red,barley,12,13,16,28-28
31.72,59.51,43.1,red,millets,20,0,20,dap
29.39,55.08,28.55,sandy,cotton,9,20,22,10-26-26
30.42,60.17,36.66,clayey,cotton,9,6,22,20-20
27.41,56.92,32.34,black,wheat,20,0,18,urea
29.23,56.14,56.12,red,oil seeds,9,8,14,28-28
36.26,61.51,37.35,loamy,pulses,17,4,41,urea
32.47,62.87,51.2,loamy,maize,17,0,32,17-17-17
21.48,45.7,31.28,black,tobacco,16,0,21,28-28
37.27,71.63,41.84,black,wheat,14,4,37,17-17-17
29.99,60.53,36.8,loamy,maize,8,4,9,10-26-26
25.22,59.57,27.19,clayey,paddy,36,0,4,10-26-26
32.59,60.71,42.68,sandy,wheat,4,13,24,20-20
30.48,64.68,49.42,red,oil seeds,19,2,18,urea
31.93,51.17,33.65,sandy,ground nuts,37,0,4,20-20
24.11,49.64,57.81,loamy,sugarcane,5,0,17,20-20
28.1,43.56,59.25,black,barley,13,16,19,28-28
28.93,57.66,36.39,sandy,tobacco,15,2,14,17-17-17
23.2,45.91,20.31,black,oil seeds,13,15,13,dap
28.63,59.57,61.32,loamy,tobacco,35,0,4,20-20
28.61,55.85,32.75,loamy,oil seeds,12,15,15,10-26-26
35.08,73.75,41.25,sandy,sugarcane,9,0,36,14-35-14
37.21,74.62,54.03,red,maize,5,20,20,20-20
33.7,54.88,33.13,loamy,paddy,8,0,10,20-20
40,60.17,50.97,sandy,oil seeds,17,0,40,14-35-14
31.68,59.06,58.41,clayey,paddy,28,1,18,20-20
28.21,62.05,41.51,clayey,cotton,20,4,13,10-26-26
27.46,49.73,63.09,clayey,oil seeds,8,13,12,dap
26.53,48.55,38.35,clayey,wheat,25,1,17,urea
25.12,52.88,28.43,red,pulses,11,12,15,urea
26.99,51.1,58.93,clayey,tobacco,9,6,29,17-17-17
29.21,49.47,38.79,black,barley,27,0,16,17-17-17
29.68,55.95,57.79,red,cotton,23,0,20,10-26-26
23.57,58.87,21.5,clayey,tobacco,10,0,9,urea
30.91,74.59,49.46,clayey,tobacco,25,2,17,14-35-14
35.72,60.2,69.54,loamy,oil seeds,39,0,0,28-28
36.07,59.69,47.38,sandy,paddy,3,14,16,dap
31.07,73.26,40.82,sandy,pulses,5,12,30,urea
32.42,61.41,50.99,loamy,maize,22,0,27,20-20
31.6,59.09,53.55,black,maize,17,1,6,20-20
30.67,66.01,56.75,loamy,paddy,11,4,27,urea
28.88,61.25,55.41,red,maize,18,0,37,28-28
30.88,44.1,40.76,clayey,paddy,15,4,40,10-26-26
24.05,63.35,53.76,black,maize,9,11,33,17-17-17
35.29,66.87,60.63,sandy,wheat,26,1,19,14-35-14
29.9,45.53,38.85,clayey,ground nuts,12,4,31,17-17-17
28.07,71.21,43.64,clayey,tobacco,10,12,9,10-26-26
26.11,51.45,56.76,loamy,tobacco,10,11,27,28-28
32.58,64.48,27.8,sandy,paddy,15,0,35,17-17-17
34.71,60.96,64.7,red,pulses,18,2,41,urea
23.98,44.87,26.59,red,cotton,10,0,7,dap
27.51,61.71,32.46,clayey,wheat,32,2,0,10-26-26
25.06,57.65,23.39,loamy,maize,18,11,8,28-28
34.62,59.62,38.08,loamy,barley,12,2,37,10-26-26
30.36,53.27,34.87,clayey,pulses,13,10,8,dap
31.06,59.13,25.08,sandy,maize,38,0,4,17-17-17
22.27,53.03,30,loamy,sugarcane,15,0,11,17-17-17
29.46,52.15,55.43,sandy,maize,7,2,14,17-17-17
25.64,47.63,28.53,loamy,tobacco,37,0,0,urea
36.95,68.98,59.88,red,barley,42,0,0,urea
31.22,51.09,49.75,red,wheat,20,0,23,20-20
26.85,55.82,64.93,red,pulses,12,0,12,28-28
31.8,57.45,70,loamy,tobacco,10,8,31,28-28
27.57,59.56,44.62,sandy,barley,17,3,12,14-35-14
32.19,46.35,37.41,sandy,pulses,13,2,33,dap
28.21,47.64,32.29,red,oil seeds,14,13,12,20-20
33.41,68.66,38.82,clayey,wheat,24,3,25,dap
25.47,47.11,37.01,clayey,wheat,31,0,0,20-20
28.59,69.18,24.11,red,ground nuts,34,3,0,20-20
29.51,49.94,37.36,sandy,wheat,17,0,14,20-20
29.77,58.83,57.38,black,paddy,4,13,28,20-20
29.38,70.63,46.25,sandy,paddy,8,2,14,20-20
40,65.67,41.26,red,oil seeds,17,4,37,urea
31.42,63.91,37.37,black,maize,12,1,40,28-28
37.45,68.76,43.94,clayey,maize,10,6,27,dap
35.61,56.91,36.81,sandy,wheat,26,3,17,10-26-26
37.21,61.02,41.51,black,millets,40,2,2,dap
39.4,75.91,44.57,black,paddy,9,3,36,20-20
26.19,63.25,43.84,loamy,tobacco,13,1,37,14-35-14
25.53,66.09,52.38,sandy,barley,26,3,21,urea
31.27,51.8,65.63,black,pulses,37,3,0,14-35-14
26.52,47.97,33.66,clayey,barley,8,18,20,dap
24.39,44.49,39.38,loamy,millets,25,2,21,10-26-26
28.15,66.16,50.58,clayey,oil seeds,8,6,18,urea
32.41,55.04,32.15,loamy,oil seeds,9,0,10,17-17-17
28.9,59.58,29.63,red,cotton,24,3,25,20-20
36.37,63.99,35.94,loamy,sugarcane,2,4,30,10-26-26
24.44,55.77,43.83,black,oil seeds,11,11,24,urea
40,77.75,43.9,red,tobacco,6,4,30,urea
24.08,63.58,64.23,sandy,barley,14,4,10,20-20
32.14,56.56,42.3,loamy,tobacco,42,2,4,20-20
32.42,69.43,36.08,clayey,pulses,19,0,18,14-35-14
29.65,62.11,56.95,loamy,sugarcane,11,0,31,17-17-17
26.93,66.16,40.64,sandy,paddy,11,1,14,28-28
31.03,57.03,64.22,black,pulses,14,7,16,20-20
26.8,46.32,34.25,sandy,sugarcane,35,2,0,10-26-26
35.22,68.71,29.33,black,millets,18,0,20,17-17-17
37.5,69.33,41.28,red,ground nuts,9,5,28,28-28
39.68,68.29,34.23,loamy,paddy,10,10,31,urea
21.56,46.27,50.02,red,barley,14,10,13,17-17-17
28.32,59.01,41.83,loamy,ground nuts,15,0,41,14-35-14
40,70.96,32.81,red,wheat,11,0,40,10-26-26
31.8,57.24,24,loamy,maize,38,1,0,28-28
22.07,46.52,31.3,sandy,pulses,15,0,10,10-26-26
34.58,67.63,40.3,red,ground nuts,9,14,10,dap
25.86,40.37,58.67,red,tobacco,10,3,14,14-35-14
27.26,64.73,20,loamy,wheat,4,9,33,10-26-26
39.23,60.7,42.78,loamy,ground nuts,8,4,28,28-28
39.7,77.68,34.34,loamy,cotton,6,0,36,20-20
30.8,59.59,37.12,red,paddy,5,0,18,dap
27.29,48.55,37.91,loamy,oil seeds,15,0,14,20-20
30.65,53.52,30.5,black,wheat,45,2,0,28-28
33.21,63.32,33.71,black,sugarcane,39,0,0,10-26-26
27.5,62.57,26.79,loamy,cotton,15,4,40,20-20
32.83,74.4,30.31,loamy,oil seeds,37,1,0,10-26-26
32.76,55.14,45.93,black,oil seeds,4,13,20,14-35-14
27.07,68.95,70,clayey,paddy,13,13,27,17-17-17
20.88,56.47,35.14,loamy,pulses,14,9,7,dap
